t_sec,x_bin,y_bin,ask_band,N,U,L,resolved,loss_rate,wilson_95_low,wilson_95_high,median_bid,median_ask,ask_eq_0_N,ask_eq_1_N
5,"[0,1)",<-2,"[0.98,1)",0,0,0,0,,,,,,0,0
5,"[0,1)",<-2,ask=1,16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717,0.99000000,1.00000000,0,16
5,"[0,1)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
5,"[0,1)","[-2,0)","(0,0.90)",45,0,39,45,0.866666666666666666666666666666666666666666666666666666666667,0.738226981738229315526769541914097822401621962360779566219160,0.937428512524319220821692526922660212540922814317857150148432,0.01000000,0.02000000,0,0
5,"[0,1)","[-2,0)","[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[0,1)","[-2,0)","[0.95,0.98)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888,0.93000000,0.97000000,0,0
5,"[0,1)","[-2,0)","[0.98,1)",12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412,0.98000000,0.99000000,0,0
5,"[0,1)","[-2,0)",ask=1,308,0,0,308,0,0,0.0123186276617020552946103531230792725154389960879633128571381,0.99000000,1.00000000,0,308
5,"[0,1)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
5,"[0,1)","[0,2)","(0,0.90)",9,0,5,9,0.555555555555555555555555555555555555555555555555555555555556,0.266651293495493043059615993877244882026140673164104999584969,0.811221478902335396118006603400764841034398238993772151347717,0.28000000,0.29000000,0,0
5,"[0,1)","[0,2)","[0.90,0.95)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.89000000,0.91000000,0,0
5,"[0,1)","[0,2)","[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[0,1)","[0,2)","[0.98,1)",10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910,0.97500000,0.98500000,0,0
5,"[0,1)","[0,2)",ask=1,384,1,0,383,0,0,0.00993031830767314277955665154111070671570592700939903505155989,0.99000000,1.00000000,0,384
5,"[0,1)",>=2,ask=0,0,0,0,0,,,,,,0,0
5,"[0,1)",>=2,"(0,0.90)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.49000000,0.50000000,0,0
5,"[0,1)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[0,1)",>=2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[0,1)",>=2,"[0.98,1)",0,0,0,0,,,,,,0,0
5,"[0,1)",>=2,ask=1,67,0,0,67,0,1E-61,0.0542261393913017856485245130017028349262980784039413836676687,0.99000000,1.00000000,0,67
5,"[1,2)",<-2,ask=0,0,0,0,0,,,,,,0,0
5,"[1,2)",<-2,"(0,0.90)",1,0,1,1,1,0.206549314377237427355313009340764864545094252061342744002356,1,0.13000000,0.14000000,0,0
5,"[1,2)",<-2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[1,2)",<-2,"[0.95,0.98)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.94000000,0.95000000,0,0
5,"[1,2)",<-2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.98000000,0.99000000,0,0
5,"[1,2)",<-2,ask=1,71,1,0,70,0,0,0.0520230624102669173823786249206967016701131340208818963399166,0.99000000,1.00000000,0,71
5,"[1,2)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
5,"[1,2)","[-2,0)","(0,0.90)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.49000000,0.50000000,0,0
5,"[1,2)","[-2,0)","[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[1,2)","[-2,0)","[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[1,2)","[-2,0)","[0.98,1)",0,0,0,0,,,,,,0,0
5,"[1,2)","[-2,0)",ask=1,327,1,0,326,0,0,0.0116463795498260554034129286147749201619264418823036778378175,0.99000000,1.00000000,0,327
5,"[1,2)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
5,"[1,2)","[0,2)","(0,0.90)",0,0,0,0,,,,,,0,0
5,"[1,2)","[0,2)","[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[1,2)","[0,2)","[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[1,2)","[0,2)","[0.98,1)",0,0,0,0,,,,,,0,0
5,"[1,2)","[0,2)",ask=1,342,0,0,342,0,0,0.0111075717578608119042787520980436901916990313457317198507205,0.99000000,1.00000000,0,342
5,"[1,2)",>=2,ask=0,0,0,0,0,,,,,,0,0
5,"[1,2)",>=2,"(0,0.90)",0,0,0,0,,,,,,0,0
5,"[1,2)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[1,2)",>=2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[1,2)",>=2,"[0.98,1)",0,0,0,0,,,,,,0,0
5,"[1,2)",>=2,ask=1,82,0,0,82,0,0,0.0447506236901003135454555542189412591181986946139529156719919,0.99000000,1.00000000,0,82
5,"[2,4)",<-2,ask=0,0,0,0,0,,,,,,0,0
5,"[2,4)",<-2,"(0,0.90)",0,0,0,0,,,,,,0,0
5,"[2,4)",<-2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[2,4)",<-2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[2,4)",<-2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.99200000,0.99700000,0,0
5,"[2,4)",<-2,ask=1,131,1,0,130,0,1E-61,0.0287015611944314173827666247406451957770327856131371999791451,0.99000000,1.00000000,0,131
5,"[2,4)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
5,"[2,4)","[-2,0)","(0,0.90)",0,0,0,0,,,,,,0,0
5,"[2,4)","[-2,0)","[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[2,4)","[-2,0)","[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[2,4)","[-2,0)","[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.99500000,0.99900000,0,0
5,"[2,4)","[-2,0)",ask=1,513,0,0,513,0,1E-62,0.00743256709602862563993827353673160259844732718983100063291603,0.99000000,1.00000000,0,513
5,"[2,4)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
5,"[2,4)","[0,2)","(0,0.90)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.50000000,0.51000000,0,0
5,"[2,4)","[0,2)","[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[2,4)","[0,2)","[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[2,4)","[0,2)","[0.98,1)",0,0,0,0,,,,,,0,0
5,"[2,4)","[0,2)",ask=1,579,0,0,579,0,0,0.00659091552695450052138811121909145165655985568601419011709374,0.99000000,1.00000000,0,579
5,"[2,4)",>=2,ask=0,0,0,0,0,,,,,,0,0
5,"[2,4)",>=2,"(0,0.90)",0,0,0,0,,,,,,0,0
5,"[2,4)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[2,4)",>=2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[2,4)",>=2,"[0.98,1)",0,0,0,0,,,,,,0,0
5,"[2,4)",>=2,ask=1,134,1,0,133,0,0,0.0280723316880716613139581633660357159207289956100888848471254,0.99000000,1.00000000,0,134
5,"[4,8)",<-2,ask=0,0,0,0,0,,,,,,0,0
5,"[4,8)",<-2,"(0,0.90)",0,0,0,0,,,,,,0,0
5,"[4,8)",<-2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[4,8)",<-2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[4,8)",<-2,"[0.98,1)",0,0,0,0,,,,,,0,0
5,"[4,8)",<-2,ask=1,210,0,0,210,0,0,0.0179640507592832355040595430033873382232707988716943083950446,0.99000000,1.00000000,0,210
5,"[4,8)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
5,"[4,8)","[-2,0)","(0,0.90)",0,0,0,0,,,,,,0,0
5,"[4,8)","[-2,0)","[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[4,8)","[-2,0)","[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[4,8)","[-2,0)","[0.98,1)",0,0,0,0,,,,,,0,0
5,"[4,8)","[-2,0)",ask=1,582,0,0,582,0,1E-62,0.00655716450731743646431675108873665512600573877968638894601157,0.99000000,1.00000000,0,582
5,"[4,8)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
5,"[4,8)","[0,2)","(0,0.90)",0,0,0,0,,,,,,0,0
5,"[4,8)","[0,2)","[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[4,8)","[0,2)","[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[4,8)","[0,2)","[0.98,1)",0,0,0,0,,,,,,0,0
5,"[4,8)","[0,2)",ask=1,697,4,0,693,0,1E-62,0.00551267260589697436489237614105310498860441445846185760551947,0.99000000,1.00000000,0,697
5,"[4,8)",>=2,ask=0,0,0,0,0,,,,,,0,0
5,"[4,8)",>=2,"(0,0.90)",0,0,0,0,,,,,,0,0
5,"[4,8)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[4,8)",>=2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[4,8)",>=2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.97000000,0.99000000,0,0
5,"[4,8)",>=2,ask=1,266,3,0,263,0,2E-62,0.0143960344006192028029251650364874516533665689156187195760780,0.99000000,1.00000000,0,266
5,"[8,infinity)",<-2,ask=0,0,0,0,0,,,,,,0,0
5,"[8,infinity)",<-2,"(0,0.90)",0,0,0,0,,,,,,0,0
5,"[8,infinity)",<-2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[8,infinity)",<-2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[8,infinity)",<-2,"[0.98,1)",0,0,0,0,,,,,,0,0
5,"[8,infinity)",<-2,ask=1,393,2,0,391,0,0,0.00972911718077359476036270935923077868694394658548585319691590,0.99000000,1.00000000,0,393
5,"[8,infinity)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
5,"[8,infinity)","[-2,0)","(0,0.90)",0,0,0,0,,,,,,0,0
5,"[8,infinity)","[-2,0)","[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[8,infinity)","[-2,0)","[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[8,infinity)","[-2,0)","[0.98,1)",0,0,0,0,,,,,,0,0
5,"[8,infinity)","[-2,0)",ask=1,544,2,0,542,0,0,0.00703768238673864242547580836820644350804963592584564457506475,0.99900000,1.00000000,0,544
5,"[8,infinity)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
5,"[8,infinity)","[0,2)","(0,0.90)",0,0,0,0,,,,,,0,0
5,"[8,infinity)","[0,2)","[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[8,infinity)","[0,2)","[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[8,infinity)","[0,2)","[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.99600000,0.99900000,0,0
5,"[8,infinity)","[0,2)",ask=1,665,5,0,660,0,0,0.00578671122396969236943198589573286350725183967135283105197546,0.99000000,1.00000000,0,665
5,"[8,infinity)",>=2,ask=0,0,0,0,0,,,,,,0,0
5,"[8,infinity)",>=2,"(0,0.90)",0,0,0,0,,,,,,0,0
5,"[8,infinity)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
5,"[8,infinity)",>=2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
5,"[8,infinity)",>=2,"[0.98,1)",0,0,0,0,,,,,,0,0
5,"[8,infinity)",>=2,ask=1,629,5,0,624,0,0,0.00611851728923688540797093809849028504285608497905658452586638,0.99000000,1.00000000,0,629
3,"[0,1)",<-2,ask=0,0,0,0,0,,,,,,0,0
3,"[0,1)",<-2,"(0,0.90)",25,0,23,25,0.92,0.750338910496046871901159156302095519289371734663047006683365,0.977779598715152408004781771844550701843062601026637428979279,0E-8,0.01000000,0,0
3,"[0,1)",<-2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[0,1)",<-2,"[0.95,0.98)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.96000000,0.97000000,0,0
3,"[0,1)",<-2,"[0.98,1)",4,0,1,4,0.25,0.045587260809700566421210903550181973719959137374694927176083,0.699358157417598084435057391376053549510099795959932137549015,0.96500000,0.99000000,0,0
3,"[0,1)",<-2,ask=1,20,0,0,20,0,0,0.161125158052819354664367409458698834644472493370427941636724,0.99000000,1.00000000,0,20
3,"[0,1)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
3,"[0,1)","[-2,0)","(0,0.90)",37,0,33,37,0.891891891891891891891891891891891891891891891891891891891892,0.752914684558739797396457282907488027245923965554742202176416,0.957148100595885285222366032655724109923059828956263516556754,0.01000000,0.02000000,0,0
3,"[0,1)","[-2,0)","[0.90,0.95)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.89000000,0.91000000,0,0
3,"[0,1)","[-2,0)","[0.95,0.98)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.93000000,0.95500000,0,0
3,"[0,1)","[-2,0)","[0.98,1)",7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296,0.98000000,0.99000000,0,0
3,"[0,1)","[-2,0)",ask=1,322,0,0,322,0,1E-62,0.0117893494418953748057814750064350910274679540276926421803398,0.99000000,1.00000000,0,322
3,"[0,1)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
3,"[0,1)","[0,2)","(0,0.90)",6,0,3,6,0.5,0.187616306482650520497838086822922679765759317889977245350468,0.812383693517349479502161913177077320234240682110022754649532,0.25500000,0.26500000,0,0
3,"[0,1)","[0,2)","[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[0,1)","[0,2)","[0.95,0.98)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.94000000,0.96500000,0,0
3,"[0,1)","[0,2)","[0.98,1)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.98500000,0.99450000,0,0
3,"[0,1)","[0,2)",ask=1,404,0,0,404,0,0,0.00941900029438401730560918932928424364218516230528008262741707,0.99000000,1.00000000,0,404
3,"[0,1)",>=2,ask=0,0,0,0,0,,,,,,0,0
3,"[0,1)",>=2,"(0,0.90)",0,0,0,0,,,,,,0,0
3,"[0,1)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[0,1)",>=2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[0,1)",>=2,"[0.98,1)",0,0,0,0,,,,,,0,0
3,"[0,1)",>=2,ask=1,67,0,0,67,0,1E-61,0.0542261393913017856485245130017028349262980784039413836676687,0.99000000,1.00000000,0,67
3,"[1,2)",<-2,ask=0,0,0,0,0,,,,,,0,0
3,"[1,2)",<-2,"(0,0.90)",1,0,1,1,1,0.206549314377237427355313009340764864545094252061342744002356,1,0.09000000,0.10000000,0,0
3,"[1,2)",<-2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[1,2)",<-2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[1,2)",<-2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.67000000,0.99000000,0,0
3,"[1,2)",<-2,ask=1,85,1,0,84,0,0,0.0437317284146598801624975314283815795965094588977717772519719,0.99000000,1.00000000,0,85
3,"[1,2)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
3,"[1,2)","[-2,0)","(0,0.90)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.49000000,0.50000000,0,0
3,"[1,2)","[-2,0)","[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[1,2)","[-2,0)","[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[1,2)","[-2,0)","[0.98,1)",0,0,0,0,,,,,,0,0
3,"[1,2)","[-2,0)",ask=1,311,1,0,310,0,0,0.0122401254287084213268214098390981682020066348223164387796820,0.99000000,1.00000000,0,311
3,"[1,2)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
3,"[1,2)","[0,2)","(0,0.90)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.49500000,0.50500000,0,0
3,"[1,2)","[0,2)","[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[1,2)","[0,2)","[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[1,2)","[0,2)","[0.98,1)",0,0,0,0,,,,,,0,0
3,"[1,2)","[0,2)",ask=1,344,0,0,344,0,0,0.0110437060427415192332510586488871533241045053919840788706541,0.99000000,1.00000000,0,344
3,"[1,2)",>=2,ask=0,0,0,0,0,,,,,,0,0
3,"[1,2)",>=2,"(0,0.90)",0,0,0,0,,,,,,0,0
3,"[1,2)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[1,2)",>=2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[1,2)",>=2,"[0.98,1)",0,0,0,0,,,,,,0,0
3,"[1,2)",>=2,ask=1,77,1,0,76,0,0,0.0481135850651373179806680027772221016786979542922821152437366,0.99000000,1.00000000,0,77
3,"[2,4)",<-2,ask=0,0,0,0,0,,,,,,0,0
3,"[2,4)",<-2,"(0,0.90)",0,0,0,0,,,,,,0,0
3,"[2,4)",<-2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[2,4)",<-2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[2,4)",<-2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.99200000,0.99900000,0,0
3,"[2,4)",<-2,ask=1,121,0,0,121,0,0,0.0307706979474782648436886526205729948488786779826887307519502,0.99000000,1.00000000,0,121
3,"[2,4)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
3,"[2,4)","[-2,0)","(0,0.90)",0,0,0,0,,,,,,0,0
3,"[2,4)","[-2,0)","[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[2,4)","[-2,0)","[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[2,4)","[-2,0)","[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.99500000,0.99900000,0,0
3,"[2,4)","[-2,0)",ask=1,511,1,0,510,0,0,0.00747596122257353469669907955869018049076293945631224531286438,0.99000000,1.00000000,0,511
3,"[2,4)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
3,"[2,4)","[0,2)","(0,0.90)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.49000000,0.50000000,0,0
3,"[2,4)","[0,2)","[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[2,4)","[0,2)","[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[2,4)","[0,2)","[0.98,1)",0,0,0,0,,,,,,0,0
3,"[2,4)","[0,2)",ask=1,591,0,0,591,0,0,0.00645795407117390272613254990935949658017641077455260212122449,0.99000000,1.00000000,0,591
3,"[2,4)",>=2,ask=0,0,0,0,0,,,,,,0,0
3,"[2,4)",>=2,"(0,0.90)",0,0,0,0,,,,,,0,0
3,"[2,4)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[2,4)",>=2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[2,4)",>=2,"[0.98,1)",0,0,0,0,,,,,,0,0
3,"[2,4)",>=2,ask=1,136,1,0,135,0,0,0.0276679520175249050077361753068492589228594049216368442485636,0.99000000,1.00000000,0,136
3,"[4,8)",<-2,ask=0,0,0,0,0,,,,,,0,0
3,"[4,8)",<-2,"(0,0.90)",0,0,0,0,,,,,,0,0
3,"[4,8)",<-2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[4,8)",<-2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[4,8)",<-2,"[0.98,1)",0,0,0,0,,,,,,0,0
3,"[4,8)",<-2,ask=1,208,0,0,208,0,0,0.0181336497684600773692855047534175964150507355307307299498867,0.99000000,1.00000000,0,208
3,"[4,8)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
3,"[4,8)","[-2,0)","(0,0.90)",0,0,0,0,,,,,,0,0
3,"[4,8)","[-2,0)","[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[4,8)","[-2,0)","[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[4,8)","[-2,0)","[0.98,1)",0,0,0,0,,,,,,0,0
3,"[4,8)","[-2,0)",ask=1,579,1,0,578,0,0,0.00660224320982590212876303263873770744797513010965430908839988,0.99000000,1.00000000,0,579
3,"[4,8)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
3,"[4,8)","[0,2)","(0,0.90)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.49000000,0.50000000,0,0
3,"[4,8)","[0,2)","[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[4,8)","[0,2)","[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[4,8)","[0,2)","[0.98,1)",0,0,0,0,,,,,,0,0
3,"[4,8)","[0,2)",ask=1,717,2,0,715,0,1E-62,0.00534395835626437924188758628789273555963626145680962208200457,0.99000000,1.00000000,0,717
3,"[4,8)",>=2,ask=0,0,0,0,0,,,,,,0,0
3,"[4,8)",>=2,"(0,0.90)",0,0,0,0,,,,,,0,0
3,"[4,8)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[4,8)",>=2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[4,8)",>=2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.97000000,0.99000000,0,0
3,"[4,8)",>=2,ask=1,262,4,0,258,0,0,0.0146709342286574630396614742311364432649534745658907934732558,0.99000000,1.00000000,0,262
3,"[8,infinity)",<-2,ask=0,0,0,0,0,,,,,,0,0
3,"[8,infinity)",<-2,"(0,0.90)",0,0,0,0,,,,,,0,0
3,"[8,infinity)",<-2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[8,infinity)",<-2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[8,infinity)",<-2,"[0.98,1)",0,0,0,0,,,,,,0,0
3,"[8,infinity)",<-2,ask=1,414,2,0,412,0,0,0.00923779661505688455160093581040338565500294375530387456323903,0.99900000,1.00000000,0,414
3,"[8,infinity)","[-2,0)",ask=0,0,0,0,0,,,,,,0,0
3,"[8,infinity)","[-2,0)","(0,0.90)",0,0,0,0,,,,,,0,0
3,"[8,infinity)","[-2,0)","[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[8,infinity)","[-2,0)","[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[8,infinity)","[-2,0)","[0.98,1)",0,0,0,0,,,,,,0,0
3,"[8,infinity)","[-2,0)",ask=1,521,3,0,518,0,0,0.00736135229534159866236858193471247895656846090137684062250019,0.99900000,1.00000000,0,521
3,"[8,infinity)","[0,2)",ask=0,0,0,0,0,,,,,,0,0
3,"[8,infinity)","[0,2)","(0,0.90)",0,0,0,0,,,,,,0,0
3,"[8,infinity)","[0,2)","[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[8,infinity)","[0,2)","[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[8,infinity)","[0,2)","[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.99600000,0.99900000,0,0
3,"[8,infinity)","[0,2)",ask=1,703,4,0,699,0,0,0.00546561215546355725847412857081191477902719955187847825698898,0.99900000,1.00000000,0,703
3,"[8,infinity)",>=2,ask=0,0,0,0,0,,,,,,0,0
3,"[8,infinity)",>=2,"(0,0.90)",0,0,0,0,,,,,,0,0
3,"[8,infinity)",>=2,"[0.90,0.95)",0,0,0,0,,,,,,0,0
3,"[8,infinity)",>=2,"[0.95,0.98)",0,0,0,0,,,,,,0,0
3,"[8,infinity)",>=2,"[0.98,1)",0,0,0,0,,,,,,0,0
3,"[8,infinity)",>=2,ask=1,608,4,0,604,0,0,0.00631983680110788379504040300811947196276948466530994156410319,0.99000000,1.00000000,0,608
