t_sec,utc_market_start_date,x_bin,y_bin,N,U,L,resolved,loss_rate,wilson_95_low,wilson_95_high
120,2026-08-18,"[1,2)","[-2,0)",21,0,6,21,0.285714285714285714285714285714285714285714285714285714285714,0.138138629521221322205660455079870450016372965038988376202783,0.499563807160855942726183949921683863097873522129347146502069
120,2026-08-18,"[1,2)","[0,2)",32,0,4,32,0.125,0.049701343874800734251915537179920360463557332137381733086422,0.280683054816502226300307650057195715244499069673680443074724
120,2026-08-18,"[1,2)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
120,2026-08-18,"[2,4)",<-2,3,0,1,3,0.333333333333333333333333333333333333333333333333333333333333,0.061491944720396241873444442939187390780210775328990142673567,0.792340399197952247054735144859082924781055214487972948705729
120,2026-08-18,"[2,4)","[-2,0)",24,0,5,24,0.208333333333333333333333333333333333333333333333333333333333,0.092448253528518542672528380641883353183047365726363204809818,0.404704532531886565080973528552955577948701618610473456905110
120,2026-08-18,"[2,4)","[0,2)",34,0,4,34,0.117647058823529411764705882352941176470588235294117647058824,0.046714466648823360056136510906426551429869139551349690558171,0.266208427703718343041160101755146695437015102135900403020089
120,2026-08-18,"[2,4)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
120,2026-08-18,"[4,8)",<-2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
120,2026-08-18,"[4,8)","[-2,0)",23,0,0,23,0,0,0.143116618450426838883472276642405084339263420435897481157223
120,2026-08-18,"[4,8)","[0,2)",29,0,1,29,0.0344827586206896551724137931034482758620689655172413793103448,0.0061132142927626615476141681672883528681288405609873045015249,0.171755218793202857165572269807992843690317534420548570185849
120,2026-08-18,"[4,8)",>=2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
120,2026-08-18,"[8,infinity)",<-2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
120,2026-08-18,"[8,infinity)","[-2,0)",4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
120,2026-08-18,"[8,infinity)","[0,2)",4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
120,2026-08-18,"[8,infinity)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
120,2026-08-19,"[0,1)",<-2,6,0,6,6,1,0.609665712097834675101292944857762391814374326263201714759228,1
120,2026-08-19,"[0,1)","[-2,0)",12,0,9,12,0.75,0.467694665066434326415714289301558239082500245936392740124883,0.911058331605945248212517340254780038426815443173239229898411
120,2026-08-19,"[0,1)","[0,2)",19,0,10,19,0.526315789473684210526315789473684210526315789473684210526316,0.317078092451131665699309202447060395044279823815893260518723,0.726701948388204321055969170105674700300081334705134208267733
120,2026-08-19,"[0,1)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
120,2026-08-19,"[1,2)",<-2,5,0,2,5,0.4,0.117620774232647912731540971445135881574723095506224918639884,0.769275718723987039485415602859975372787081284270487909919182
120,2026-08-19,"[1,2)","[-2,0)",16,0,4,16,0.25,0.101820674912130485701751918906514901072285229200300249795238,0.494983165355087756496809596251068366151473924855139282042620
120,2026-08-19,"[1,2)","[0,2)",14,0,3,14,0.214285714285714285714285714285714285714285714285714285714286,0.075713867126931825281250264689792498900596000422290639585996,0.475892305866002918432702153041222910105435401510432455143186
120,2026-08-19,"[1,2)",>=2,5,0,1,5,0.2,0.036224108632430171022883644562917213075316655041469013721231,0.624465370237474685627986078352416550010096484288669471955965
120,2026-08-19,"[2,4)",<-2,1,0,1,1,1,0.206549314377237427355313009340764864545094252061342744002356,1
120,2026-08-19,"[2,4)","[-2,0)",17,0,2,17,0.117647058823529411764705882352941176470588235294117647058824,0.032879773763792665310938704743317837134545250753179513892103,0.343363505948858714021681156926404209102919132169967703537399
120,2026-08-19,"[2,4)","[0,2)",34,0,3,34,0.0882352941176470588235294117647058823529411764705882352941176,0.0304659436746485262547340091014398092037017454554646648861601,0.229604865628088692465431573764869841268327437900035435890426
120,2026-08-19,"[2,4)",>=2,5,0,3,5,0.6,0.230724281276012960514584397140024627212918715729512090080818,0.882379225767352087268459028554864118425276904493775081360116
120,2026-08-19,"[4,8)",<-2,9,0,4,9,0.444444444444444444444444444444444444444444444444444444444444,0.188778521097664603881993396599235158965601761006227848652283,0.733348706504506956940384006122755117973859326835895000415031
120,2026-08-19,"[4,8)","[-2,0)",14,0,3,14,0.214285714285714285714285714285714285714285714285714285714286,0.075713867126931825281250264689792498900596000422290639585996,0.475892305866002918432702153041222910105435401510432455143186
120,2026-08-19,"[4,8)","[0,2)",22,0,2,22,0.0909090909090909090909090909090909090909090909090909090909091,0.025295428990995267023842223700597917677176523865640344860014,0.278149468416058176371954763582025137420927084773110326482942
120,2026-08-19,"[4,8)",>=2,14,0,0,14,0,1E-60,0.215310802737635801499416731029276965760554953382265415776069
120,2026-08-19,"[8,infinity)",<-2,10,0,1,10,0.1,0.017876213095072907017716328005121013219916667655301041770911,0.404150026795238456603108413629514457559016823468113501651417
120,2026-08-19,"[8,infinity)","[-2,0)",11,0,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584
120,2026-08-19,"[8,infinity)","[0,2)",23,0,2,23,0.0869565217391304347826086956521739130434782608695652173913043,0.024180004484220365222411755371310499199468506027457807187888,0.267959810757436588637847951420241526993836058680457503333296
120,2026-08-19,"[8,infinity)",>=2,20,0,1,20,0.05,0.008881448800795391602879473430907108230127032845046417582298,0.236131193446742027595051195081921842949898211188338729890754
120,2026-08-20,"[0,1)",<-2,9,0,8,9,0.888888888888888888888888888888888888888888888888888888888889,0.565000294423343983366694220495815206854206273521955333709475,0.980109112361455090876663960450252854569566111583184722819317
120,2026-08-20,"[0,1)","[-2,0)",3,0,2,3,0.666666666666666666666666666666666666666666666666666666666667,0.207659600802047752945264855140917075218944785512027051294273,0.938508055279603758126555557060812609219789224671009857326435
120,2026-08-20,"[0,1)","[0,2)",5,1,3,4,0.75,0.300641842582401915564942608623946450489900204040067862450985,0.954412739190299433578789096449818026280040862625305072823917
120,2026-08-20,"[0,1)",>=2,2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844
120,2026-08-20,"[1,2)",<-2,4,0,4,4,1,0.510109163545402698287463410147528953539882133330745870549804,1
120,2026-08-20,"[1,2)","[-2,0)",11,0,5,11,0.454545454545454545454545454545454545454545454545454545454545,0.212712716224597650615783745391506803188695294069402798042938,0.719908462590677957622660370125811093243331181822712143647020
120,2026-08-20,"[1,2)","[0,2)",4,0,1,4,0.25,0.045587260809700566421210903550181973719959137374694927176083,0.699358157417598084435057391376053549510099795959932137549015
120,2026-08-20,"[1,2)",>=2,7,0,1,7,0.142857142857142857142857142857142857142857142857142857142857,0.025679624344743560607128914884008804252331158419792918804746,0.513127829274318868525875970782987437609875590583912171444036
120,2026-08-20,"[2,4)",<-2,10,2,4,8,0.5,0.215216062213877565705923948256803315914944444494181065997357,0.784783937786122434294076051743196684085055555505818934002643
120,2026-08-20,"[2,4)","[-2,0)",10,0,3,10,0.3,0.107791267406301033916036517513920312585037515119197519502943,0.603221852538854647894375853303397422804429230442509752208221
120,2026-08-20,"[2,4)","[0,2)",12,0,1,12,0.0833333333333333333333333333333333333333333333333333333333333,0.014865094404917114752602291403112818736709754550808213613698,0.353879911141116927533678326002990052081097430266471836347478
120,2026-08-20,"[2,4)",>=2,8,0,1,8,0.125,0.022417491450056672799680864765156704300662439077102905272333,0.470888182212853486868029343093234641378134238715551447740093
120,2026-08-20,"[4,8)",<-2,14,0,8,14,0.571428571428571428571428571428571428571428571428571428571429,0.325906445796507504326454765007192672790342035854246059277581,0.786192010955258809745057130560053474958150113662573167040123
120,2026-08-20,"[4,8)","[-2,0)",10,0,1,10,0.1,0.017876213095072907017716328005121013219916667655301041770911,0.404150026795238456603108413629514457559016823468113501651417
120,2026-08-20,"[4,8)","[0,2)",24,0,6,24,0.25,0.119993662285950042249541726488603848337992369205011494271910,0.448994440051540050110602767106972378346363903083705644340886
120,2026-08-20,"[4,8)",>=2,17,0,2,17,0.117647058823529411764705882352941176470588235294117647058824,0.032879773763792665310938704743317837134545250753179513892103,0.343363505948858714021681156926404209102919132169967703537399
120,2026-08-20,"[8,infinity)",<-2,24,0,3,24,0.125,0.043443340801234421585843376147046323510350215714335399843820,0.310038812705000716954373364246318016516184192718740308075374
120,2026-08-20,"[8,infinity)","[-2,0)",18,0,1,18,0.0555555555555555555555555555555555555555555555555555555555556,0.009875190978303082313508634846031297156082580064912900004554,0.257573007818725922397388490196938202575910671831530361102204
120,2026-08-20,"[8,infinity)","[0,2)",23,1,1,22,0.0454545454545454545454545454545454545454545454545454545454545,0.008069427621263850908248915147418683314924464397626624695992,0.217980458386573308420414404055495822349635100756540787907294
120,2026-08-20,"[8,infinity)",>=2,54,0,2,54,0.0370370370370370370370370370370370370370370370370370370370370,0.0102163679484455828915633976212042282228097888047535241813745,0.125351769172754774087629100192589621505464673568552437332739
120,2026-08-21,"[0,1)",<-2,5,0,3,5,0.6,0.230724281276012960514584397140024627212918715729512090080818,0.882379225767352087268459028554864118425276904493775081360116
120,2026-08-21,"[0,1)","[-2,0)",3,1,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844
120,2026-08-21,"[0,1)","[0,2)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
120,2026-08-21,"[0,1)",>=2,5,0,2,5,0.4,0.117620774232647912731540971445135881574723095506224918639884,0.769275718723987039485415602859975372787081284270487909919182
120,2026-08-21,"[1,2)",<-2,6,0,3,6,0.5,0.187616306482650520497838086822922679765759317889977245350468,0.812383693517349479502161913177077320234240682110022754649532
120,2026-08-21,"[1,2)","[-2,0)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
120,2026-08-21,"[1,2)","[0,2)",2,1,1,1,1,0.206549314377237427355313009340764864545094252061342744002356,1
120,2026-08-21,"[1,2)",>=2,3,1,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844
120,2026-08-21,"[2,4)",<-2,3,0,1,3,0.333333333333333333333333333333333333333333333333333333333333,0.061491944720396241873444442939187390780210775328990142673567,0.792340399197952247054735144859082924781055214487972948705729
120,2026-08-21,"[2,4)","[-2,0)",7,0,5,7,0.714285714285714285714285714285714285714285714285714285714286,0.358934451832619308467445818087655348393652408447444242747635,0.917781075995943234052751250512146906489023542150332703103099
120,2026-08-21,"[2,4)","[0,2)",8,0,4,8,0.5,0.215216062213877565705923948256803315914944444494181065997357,0.784783937786122434294076051743196684085055555505818934002643
120,2026-08-21,"[2,4)",>=2,8,0,4,8,0.5,0.215216062213877565705923948256803315914944444494181065997357,0.784783937786122434294076051743196684085055555505818934002643
120,2026-08-21,"[4,8)",<-2,13,2,6,11,0.545454545454545454545454545454545454545454545454545454545455,0.280091537409322042377339629874188906756668818177287856352977,0.787287283775402349384216254608493196811304705930597201957059
120,2026-08-21,"[4,8)","[-2,0)",10,0,3,10,0.3,0.107791267406301033916036517513920312585037515119197519502943,0.603221852538854647894375853303397422804429230442509752208221
120,2026-08-21,"[4,8)","[0,2)",9,1,2,8,0.25,0.071479212752109018118065833441354725591654990944167339215003,0.590724569689831088327074305130906171527542794250935562793281
120,2026-08-21,"[4,8)",>=2,21,3,3,18,0.166666666666666666666666666666666666666666666666666666666667,0.058365768058614472752002785628494752948292204767820389759216,0.392220381039157280781170058153732371850702734154512056070852
120,2026-08-21,"[8,infinity)",<-2,42,4,10,38,0.263157894736842105263157894736842105263157894736842105263158,0.149716212547981398174193023410382907677669562488543595310532,0.420088461874663632955141576781728060804248614744765613728612
120,2026-08-21,"[8,infinity)","[-2,0)",15,3,1,12,0.0833333333333333333333333333333333333333333333333333333333333,0.014865094404917114752602291403112818736709754550808213613698,0.353879911141116927533678326002990052081097430266471836347478
120,2026-08-21,"[8,infinity)","[0,2)",26,2,2,24,0.0833333333333333333333333333333333333333333333333333333333333,0.023158815297043336041234637343711646272452416356485321686888,0.258488021932106817892339518648915398201474704124709909334440
120,2026-08-21,"[8,infinity)",>=2,66,4,1,62,0.0161290322580645161290322580645161290322580645161290322580645,0.0028528671686218249189631315838232756019970229482181082719327,0.0858672026068999291352247002234400747674624755978106770977997
120,2026-08-22,"[0,1)",<-2,5,0,4,5,0.8,0.375534629762525314372013921647583449989903515711330528044035,0.963775891367569828977116355437082786924683344958530986278769
120,2026-08-22,"[0,1)","[-2,0)",12,0,7,12,0.583333333333333333333333333333333333333333333333333333333333,0.319511312549549752881214112345423516650972787903234512239240,0.806739686341243438661529764173355909185465775133309477768524
120,2026-08-22,"[0,1)","[0,2)",11,0,4,11,0.363636363636363636363636363636363636363636363636363636363636,0.151664710953675735823076310869293598159801899314499705495715,0.646198825492151088892256035682660091136277528361845119574169
120,2026-08-22,"[0,1)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
120,2026-08-22,"[1,2)",<-2,6,0,5,6,0.833333333333333333333333333333333333333333333333333333333333,0.436497177813529786730157242962737082064354641683022744644003,0.969946630251693330004038053609104512478561575825778398528811
120,2026-08-22,"[1,2)","[-2,0)",10,0,2,10,0.2,0.056682151454375262761345565444990352367463172866835521618743,0.509837528463358259954272990780986250716736945475725385948003
120,2026-08-22,"[1,2)","[0,2)",8,0,1,8,0.125,0.022417491450056672799680864765156704300662439077102905272333,0.470888182212853486868029343093234641378134238715551447740093
120,2026-08-22,"[1,2)",>=2,6,0,1,6,0.166666666666666666666666666666666666666666666666666666666667,0.030053369748306669995961946390895487521438424174221601471187,0.563502822186470213269842757037262917935645358316977255355995
120,2026-08-22,"[2,4)",<-2,4,0,1,4,0.25,0.045587260809700566421210903550181973719959137374694927176083,0.699358157417598084435057391376053549510099795959932137549015
120,2026-08-22,"[2,4)","[-2,0)",20,0,8,20,0.4,0.218806532372817056513006093329533861874587220349665837214626,0.613418499237746814419867388562205905054307278324419751112718
120,2026-08-22,"[2,4)","[0,2)",18,0,1,18,0.0555555555555555555555555555555555555555555555555555555555556,0.009875190978303082313508634846031297156082580064912900004554,0.257573007818725922397388490196938202575910671831530361102204
120,2026-08-22,"[2,4)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
120,2026-08-22,"[4,8)",<-2,12,0,3,12,0.25,0.088941668394054751787482659745219961573184556826760770101589,0.532305334933565673584285710698441760917499754063607259875117
120,2026-08-22,"[4,8)","[-2,0)",19,0,3,19,0.157894736842105263157894736842105263157894736842105263157895,0.055204716385341409053692396938765178205972216622661334906490,0.375654752703290763127688759875678582317332722603981570869620
120,2026-08-22,"[4,8)","[0,2)",30,0,2,30,0.0666666666666666666666666666666666666666666666666666666666667,0.0184770237912703765362779464103957177312677045105401814965852,0.213234583626169206745999160266768802898238831656577235452483
120,2026-08-22,"[4,8)",>=2,16,0,1,16,0.0625,0.011119344764642533342375492137967463627461582798491024199936,0.283287375702989390505107159387803254014116936798528156516316
120,2026-08-22,"[8,infinity)",<-2,15,0,2,15,0.133333333333333333333333333333333333333333333333333333333333,0.037361259103065351046643193402398148733014991019704808316858,0.378819828323223614151173391621803939039422047268381567073774
120,2026-08-22,"[8,infinity)","[-2,0)",15,0,3,15,0.2,0.070475493469815601292869981180142450272527228424155432722199,0.451854487151693552050798133839659257904921257447915238051955
120,2026-08-22,"[8,infinity)","[0,2)",22,0,0,22,0,0,0.148654874608620875261529651123205956231015521669584153863614
120,2026-08-22,"[8,infinity)",>=2,29,0,2,29,0.0689655172413793103448275862068965517241379310344827586206897,0.019121266169433369731641860115366784181408767949552531228754,0.219645801502756925373160397269152842261597134811128834222518
120,2026-08-23,"[0,1)",<-2,6,0,4,6,0.666666666666666666666666666666666666666666666666666666666667,0.299993315138392039723859213822815746224455598651117838038035,0.903228588894219518643238434463105051047002510103282733548375
120,2026-08-23,"[0,1)","[-2,0)",10,0,7,10,0.7,0.396778147461145352105624146696602577195570769557490247791779,0.892208732593698966083963482486079687414962484880802480497057
120,2026-08-23,"[0,1)","[0,2)",9,0,3,9,0.333333333333333333333333333333333333333333333333333333333333,0.120583818386910953501667884258569432882612092860060290389413,0.645797864419603728965464323907401397935771170666308256812533
120,2026-08-23,"[0,1)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
120,2026-08-23,"[1,2)",<-2,7,0,5,7,0.714285714285714285714285714285714285714285714285714285714286,0.358934451832619308467445818087655348393652408447444242747635,0.917781075995943234052751250512146906489023542150332703103099
120,2026-08-23,"[1,2)","[-2,0)",15,0,3,15,0.2,0.070475493469815601292869981180142450272527228424155432722199,0.451854487151693552050798133839659257904921257447915238051955
120,2026-08-23,"[1,2)","[0,2)",18,0,4,18,0.222222222222222222222222222222222222222222222222222222222222,0.090009281086016933682117203527007223028466054211762594763476,0.452145843162126194262193499624848714304029728223514443428248
120,2026-08-23,"[1,2)",>=2,3,0,1,3,0.333333333333333333333333333333333333333333333333333333333333,0.061491944720396241873444442939187390780210775328990142673567,0.792340399197952247054735144859082924781055214487972948705729
120,2026-08-23,"[2,4)",<-2,9,0,6,9,0.666666666666666666666666666666666666666666666666666666666667,0.354202135580396271034535676092598602064228829333691743187467,0.879416181613089046498332115741430567117387907139939709610587
120,2026-08-23,"[2,4)","[-2,0)",19,0,6,19,0.315789473684210526315789473684210526315789473684210526315789,0.153643790877922806644665617190884495644517853115414396885455,0.539895923246725286068385774939969836944954037237393321609373
120,2026-08-23,"[2,4)","[0,2)",22,0,1,22,0.0454545454545454545454545454545454545454545454545454545454545,0.008069427621263850908248915147418683314924464397626624695992,0.217980458386573308420414404055495822349635100756540787907294
120,2026-08-23,"[2,4)",>=2,12,0,1,12,0.0833333333333333333333333333333333333333333333333333333333333,0.014865094404917114752602291403112818736709754550808213613698,0.353879911141116927533678326002990052081097430266471836347478
120,2026-08-23,"[4,8)",<-2,11,0,4,11,0.363636363636363636363636363636363636363636363636363636363636,0.151664710953675735823076310869293598159801899314499705495715,0.646198825492151088892256035682660091136277528361845119574169
120,2026-08-23,"[4,8)","[-2,0)",19,0,3,19,0.157894736842105263157894736842105263157894736842105263157895,0.055204716385341409053692396938765178205972216622661334906490,0.375654752703290763127688759875678582317332722603981570869620
120,2026-08-23,"[4,8)","[0,2)",29,0,0,29,0,0,0.116969798499740742321570618566042766673886847202390383923475
120,2026-08-23,"[4,8)",>=2,16,0,1,16,0.0625,0.011119344764642533342375492137967463627461582798491024199936,0.283287375702989390505107159387803254014116936798528156516316
120,2026-08-23,"[8,infinity)",<-2,12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412
120,2026-08-23,"[8,infinity)","[-2,0)",16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
120,2026-08-23,"[8,infinity)","[0,2)",19,0,0,19,0,0,0.168179224052616251649710921498033188457137988100478093057389
120,2026-08-23,"[8,infinity)",>=2,15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
120,2026-08-24,"[0,1)",<-2,2,0,2,2,1,0.342380227506653091933786828977194132238321530410169611162190,1
120,2026-08-24,"[0,1)","[-2,0)",8,0,6,8,0.75,0.409275430310168911672925694869093828472457205749064437206719,0.928520787247890981881934166558645274408345009055832660784997
120,2026-08-24,"[0,1)","[0,2)",4,0,1,4,0.25,0.045587260809700566421210903550181973719959137374694927176083,0.699358157417598084435057391376053549510099795959932137549015
120,2026-08-24,"[0,1)",>=2,8,0,1,8,0.125,0.022417491450056672799680864765156704300662439077102905272333,0.470888182212853486868029343093234641378134238715551447740093
120,2026-08-24,"[1,2)",<-2,6,0,5,6,0.833333333333333333333333333333333333333333333333333333333333,0.436497177813529786730157242962737082064354641683022744644003,0.969946630251693330004038053609104512478561575825778398528811
120,2026-08-24,"[1,2)","[-2,0)",7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
120,2026-08-24,"[1,2)","[0,2)",8,0,3,8,0.375,0.136844285823597372584090192394652224791012586336676482048347,0.694257605397372680638479876891478223768586306260874968955795
120,2026-08-24,"[1,2)",>=2,9,0,1,9,0.111111111111111111111111111111111111111111111111111111111111,0.019890887638544909123336039549747145430433888416815277180683,0.434999705576656016633305779504184793145793726478044666290525
120,2026-08-24,"[2,4)",<-2,8,0,5,8,0.625,0.305742394602627319361520123108521776231413693739125031044205,0.863155714176402627415909807605347775208987413663323517951653
120,2026-08-24,"[2,4)","[-2,0)",11,0,5,11,0.454545454545454545454545454545454545454545454545454545454545,0.212712716224597650615783745391506803188695294069402798042938,0.719908462590677957622660370125811093243331181822712143647020
120,2026-08-24,"[2,4)","[0,2)",14,0,7,14,0.5,0.267992024524136346717374766445350250952205185470645542577707,0.732007975475863653282625233554649749047794814529354457422291
120,2026-08-24,"[2,4)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
120,2026-08-24,"[4,8)",<-2,18,0,11,18,0.611111111111111111111111111111111111111111111111111111111111,0.386190416022379019610787000614139658280083931004808228278728,0.796947534278363729211488718125117966786917756021080956444582
120,2026-08-24,"[4,8)","[-2,0)",19,0,5,19,0.263157894736842105263157894736842105263157894736842105263158,0.118064123467825079571574309424165595222785285617756813881775,0.487915508978151039630920337601218546677964287692995967040147
120,2026-08-24,"[4,8)","[0,2)",16,0,2,16,0.125,0.034977487743240464595820130995911566783344997213098451135723,0.360228272657586898702022141740463334052293733870060846621065
120,2026-08-24,"[4,8)",>=2,14,0,1,14,0.0714285714285714285714285714285714285714285714285714285714286,0.012722215247890934509444161201882906109675297161938508881200,0.314687044241511181061484465394640207399371805737146133212574
120,2026-08-24,"[8,infinity)",<-2,28,0,6,28,0.214285714285714285714285714285714285714285714285714285714286,0.102124603328978822465012787441959664727946060269864019748794,0.395385856537218682668446367094438924334324663864140381064364
120,2026-08-24,"[8,infinity)","[-2,0)",16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
120,2026-08-24,"[8,infinity)","[0,2)",23,0,2,23,0.0869565217391304347826086956521739130434782608695652173913043,0.024180004484220365222411755371310499199468506027457807187888,0.267959810757436588637847951420241526993836058680457503333296
120,2026-08-24,"[8,infinity)",>=2,48,0,2,48,0.0416666666666666666666666666666666666666666666666666666666667,0.0115018934893865973807568063985044394035325718464257200768037,0.139756558704554436408236444469459798532971463610011312568414
120,2026-08-25,"[0,1)",<-2,3,0,3,3,1,0.438502968244954533215461236605189053316202030549110725862112,1
120,2026-08-25,"[0,1)","[-2,0)",10,0,6,10,0.6,0.312673769733658296411782245652150902109484491397351823330735,0.831819670293763862683011568939190230195782135821794540813683
120,2026-08-25,"[0,1)","[0,2)",6,0,2,6,0.333333333333333333333333333333333333333333333333333333333333,0.096771411105780481356761565536894948952997489896717266451625,0.700006684861607960276140786177184253775544401348882161961965
120,2026-08-25,"[0,1)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
120,2026-08-25,"[1,2)",<-2,7,0,3,7,0.428571428571428571428571428571428571428571428571428571428571,0.158219855251469707611507071804452675421473342123943463411485,0.749541635472342778215093905328946572950968007676797554638273
120,2026-08-25,"[1,2)","[-2,0)",6,0,4,6,0.666666666666666666666666666666666666666666666666666666666667,0.299993315138392039723859213822815746224455598651117838038035,0.903228588894219518643238434463105051047002510103282733548375
120,2026-08-25,"[1,2)","[0,2)",9,0,4,9,0.444444444444444444444444444444444444444444444444444444444444,0.188778521097664603881993396599235158965601761006227848652283,0.733348706504506956940384006122755117973859326835895000415031
120,2026-08-25,"[1,2)",>=2,8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
120,2026-08-25,"[2,4)",<-2,11,0,6,11,0.545454545454545454545454545454545454545454545454545454545455,0.280091537409322042377339629874188906756668818177287856352977,0.787287283775402349384216254608493196811304705930597201957059
120,2026-08-25,"[2,4)","[-2,0)",12,0,10,12,0.833333333333333333333333333333333333333333333333333333333333,0.551969137747026611398718173219957040960783934933851618492523,0.953034857816146154772257332855160662384970317212324341538535
120,2026-08-25,"[2,4)","[0,2)",18,0,4,18,0.222222222222222222222222222222222222222222222222222222222222,0.090009281086016933682117203527007223028466054211762594763476,0.452145843162126194262193499624848714304029728223514443428248
120,2026-08-25,"[2,4)",>=2,9,0,1,9,0.111111111111111111111111111111111111111111111111111111111111,0.019890887638544909123336039549747145430433888416815277180683,0.434999705576656016633305779504184793145793726478044666290525
120,2026-08-25,"[4,8)",<-2,8,0,3,8,0.375,0.136844285823597372584090192394652224791012586336676482048347,0.694257605397372680638479876891478223768586306260874968955795
120,2026-08-25,"[4,8)","[-2,0)",14,0,4,14,0.285714285714285714285714285714285714285714285714285714285714,0.117213786445769208141222800557781432933232152290618529649279,0.546490843298931849644241512740480123821291399158923791397607
120,2026-08-25,"[4,8)","[0,2)",22,0,4,22,0.181818181818181818181818181818181818181818181818181818181818,0.073068845834220545556596194653184824056852455476297873469091,0.385166074371265465973468128788855329908339240131619315353207
120,2026-08-25,"[4,8)",>=2,18,0,2,18,0.111111111111111111111111111111111111111111111111111111111111,0.031019522645612380930110888542323719415287261322063555502170,0.327997651301787998191924095870274592850206834087324297966242
120,2026-08-25,"[8,infinity)",<-2,20,0,3,20,0.15,0.052368745896216610568279277675129617926203065534916488313913,0.360418864740756937696777908945959566324927679824383070831793
120,2026-08-25,"[8,infinity)","[-2,0)",20,0,0,20,0,0,0.161125158052819354664367409458698834644472493370427941636724
120,2026-08-25,"[8,infinity)","[0,2)",33,0,0,33,0,0,0.104269997542452055904110156546589646564609266108543906361983
120,2026-08-25,"[8,infinity)",>=2,36,0,0,36,0,0,0.0964186285944636615382445947927992309228324969090787481472514
120,2026-08-26,"[0,1)",<-2,6,0,3,6,0.5,0.187616306482650520497838086822922679765759317889977245350468,0.812383693517349479502161913177077320234240682110022754649532
120,2026-08-26,"[0,1)","[-2,0)",5,0,3,5,0.6,0.230724281276012960514584397140024627212918715729512090080818,0.882379225767352087268459028554864118425276904493775081360116
120,2026-08-26,"[0,1)","[0,2)",15,0,6,15,0.4,0.198244961413415748273736884158181227088065759331113024847060,0.642531698793753969507485820848419342304417069292910532077658
120,2026-08-26,"[0,1)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
120,2026-08-26,"[1,2)",<-2,2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844
120,2026-08-26,"[1,2)","[-2,0)",6,0,3,6,0.5,0.187616306482650520497838086822922679765759317889977245350468,0.812383693517349479502161913177077320234240682110022754649532
120,2026-08-26,"[1,2)","[0,2)",15,0,4,15,0.266666666666666666666666666666666666666666666666666666666667,0.108974533256923727565232658603039436468557973850178938979251,0.519504340559805613924286986412361892113901959605876027178425
120,2026-08-26,"[1,2)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
120,2026-08-26,"[2,4)",<-2,9,0,7,9,0.777777777777777777777777777777777777777777777777777777777778,0.452588969106988921455535757380339125374666112269483730116276,0.936774892882153274432577229009709489928028448519902024547146
120,2026-08-26,"[2,4)","[-2,0)",17,0,6,17,0.352941176470588235294117647058823529411764705882352941176471,0.173097203972437424052819538999194687372062747509333967143728,0.586996365147813106459726561643006099642346630538030347252234
120,2026-08-26,"[2,4)","[0,2)",18,0,2,18,0.111111111111111111111111111111111111111111111111111111111111,0.031019522645612380930110888542323719415287261322063555502170,0.327997651301787998191924095870274592850206834087324297966242
120,2026-08-26,"[2,4)",>=2,7,0,1,7,0.142857142857142857142857142857142857142857142857142857142857,0.025679624344743560607128914884008804252331158419792918804746,0.513127829274318868525875970782987437609875590583912171444036
